#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
117	Jamaica	127799	+58	2808	+10	75952	+277	49039	25	42850	942	843150	282703	2982455	North America	23	1062	4	19	3	16442
118	Guadeloupe	126642		837		2250		123555	19	316418	2091	938039	2343709	400237	North America	3	478	0			308705
119	Trinidad and Tobago	125864	+654	3603	+7	100076		22185	18	89459	2561	616543	438212	1406952	North America	11	390	2	465	5	15768
120	Cameroon	119240	+133	1923	+3	117089	+132	228	13	4315	70	1751774	63394	27632989	Africa	232	14370	16	5	0.1	8
121	Iceland	118241	3349	61		75685		42495	2	342837	177	1733465	5026139	344890	Europe	3	5654	0	9710		123213
122	Martinique	112901		876		104		111921	16	301241	2337	678821	1811223	374786	North America	3	428	1			298626
123	Angola	98701	+3	1899		96622	+9	180		2857	55	1424011	41219	34547566	Africa	350	18193	24	0.09		5
124	DRC	85938	+62	1335		50930		33673		914	14	846704	9004	94039371	Africa	1094	70441	111	0.7		358
125	Senegal	85637	+18	1960		83572	+16	105	2	4902	112	1011069	57875	17469782	Africa	204	8913	17	1		6
126	Malawi	85276	+19	2612	+2	75227	+183	7437	67	4276	131	544556	27305	19943161	Africa	234	7635	37	1.0	0.1	373
127	Hong Kong	84046	8798	425	+40	13232		70389	16	11063	56	36260319	4772886	7597148	Asia	90	17876	0	1158	5	9265
128	Ivory Coast	81410		791		79596		1023		2965	29	1406040	51216	27452930	Africa	337	34707	20			37
129	Suriname	77935	+55	1314		49352		27269	4	130920	2207	227393	381988	595288	South America	8	453	3	92		45808
130	French Guiana	77625	+18	391		11254		65980	7	249263	1256	591032	1897874	311418	South America	4	796	1	58		211870
131	Malta	71003	+95	601		69257	+106	1145	3	160104	1355	1211456	2731704	443480	Europe	6	738	0	214		2582
132	Eswatini	69095	+45	1390		67533	+20	172	11	58558	1178	475075	402625	1179945	Africa	17	849	2	38		146
133	French Polynesia	65583	1234	638	+1	N/A	N/A	N/A	7	231266	2250			283582	Australia/Oceania	4	444		4351	4	110885
134	Fiji	63687		826		61870		991		70206	911	496126	546910	907143	Australia/Oceania	14	1098	2			1092
135	Madagascar	63433		1350		57862		4221	61	2198	47	393562	13636	28862133	Africa	455	21379	73			146
136	Guyana	62798	+19	1216	+1	60811	+93	771	7	79210	1534	536412	676602	792803	South America	13	652	1	24	1	972
137	Sudan	61376	+26	3901	+6	40329		17146		1348	86	562941	12363	45533806	Africa	742	11672	81	0.6	0.1	377
138	Mauritania	58621		977		57586	+15	58	30	12085	201	738892	152327	4850710	Africa	83	4965	7			12
139	Belize	56525	+75	648		54233	+194	1644	6	138031	1582	498196	1216569	409509	North America	7	632	1	183		4015
140	Cabo Verde	55876	+6	401		55403		72	23	98733	709	400982	708535	565931	Africa	10	1411	1	11		127
141	Barbados	54536	+192	312	+1	51804	+469	2420		189391	1084	581357	2018916	287955	North America	5	923	0	667	3	8404
142	Syria	54160	+120	3062	+3	46303	+215	4795		2976	168	146269	8037	18200113	Asia	336	5944	124	7	0.2	263
143	New Caledonia	52321	+911	299		39789	+311	12233	43	180406	1031	98964	341234	290018	Australia/Oceania	6	970	3	3141		42180
144	Channel Islands	50207	+284	143	+1	47443	+285	2621		284456	810	1207943	6843792	176502	Europe	4	1234	0	1609	6	14850
145	Brunei	48055	3721	113	+1	23593	+875	24349		108140	254	712994	1604480	444377	Asia	9	3933	1	8374	2	54794
146	Gabon	47520		303		45743		1474	1	20552	131	1566815	677646	2312144	Africa	49	7631	1			638
147	New Zealand	45473	6128	56		17468	+201	27949		9091	11	6598789	1319204	5002100	Australia/Oceania	110	89323	1	1225		5587
148	Papua New Guinea	40748	+127	638	+2	38491	+199	1619	7	4417	69	249149	27005	9225967	Australia/Oceania	226	14461	37	14	0.2	175
149	Seychelles	39181		160		38481		540		394373	1610			99350	Africa	3	621				5435
150	Curaçao	38867	+39	261		38188	+40	418	3	235275	1580	489932	2965726	165198	North America	4	633	0	236		2530
151	Burundi	38027	+9	38		773		37216		3049	3	345742	27719	12473227	Africa	328	328243	36	0.7		2984
152	Andorra	37958	+57	151		37096	+41	711	14	489977	1949	249838	3225006	77469	Europe	2	513	0	736		9178
153	Togo	36777	+13	272		36408	+5	97		4277	32	687047	79908	8597973	Africa	234	31610	13	2		11
154	Mayotte	36631		187		2964		33480		129144	659	176919	623734	283645	Africa	8	1517	2			118035
155	Guinea	36393		440		32939		3014	49	2653	32	587607	42832	13718762	Africa	377	31179	23			220
156	Aruba	33655	+12	211		33382	+7	62	6	313032	1963	177885	1654544	107513	North America	3	510	1	112		577
157	Tanzania	33620		798		N/A	N/A	N/A	7	538	13			62532740	Africa	1860	78362				522
158	Bahamas	33105	+24	771	+1	26194	+78	6140	9	82880	1930	219023	548336	399432	North America	12	518	2	60	3	15372
159	Lesotho	32599		696		23330		8573		15021	321	396454	182679	2170217	Africa	67	3118	5			3950
160	Faeroe Islands	32044		24		7693		24327	5	651711	488	774000	15741626	49169	Europe	2	2049	0			494763
161	Mauritius	30601	+252	786		26791	+251	3024		23996	616	358675	281260	1275244	Africa	42	1622	4	198		2371
162	Mali	30358	+3	722		29297	+283	339		1431	34	618113	29142	21210199	Africa	699	29377	34	0.1		16
163	Haiti	30336	+37	820		25206	+21	4310		2608	70	132422	11385	11631404	North America	383	14185	88	3		371
164	Benin	26567		163		25506		898	5	2101	13	604310	47788	12645569	Africa	476	77580	21			71
165	Somalia	26313		1348		13182		11783		1583	81	400466	24092	16622568	Africa	632	12331	42			709
